concept_id,concept_name,concept_code,vocabulary_id,pcornet_vocabulary_id,ingredient
44411162,atenolol 25 MG Oral Tablet,12634060401,NDC,ND,
44449409,atenolol 25 MG Oral Tablet,12634060409,NDC,ND,
44413832,atenolol 25 MG Oral Tablet,12634060440,NDC,ND,
44424802,atenolol 25 MG Oral Tablet,12634060442,NDC,ND,
44446699,atenolol 25 MG Oral Tablet,12634060445,NDC,ND,
44445296,atenolol 25 MG Oral Tablet,12634060450,NDC,ND,
44450727,atenolol 25 MG Oral Tablet,12634060452,NDC,ND,
44424803,atenolol 25 MG Oral Tablet,12634060454,NDC,ND,
44430291,atenolol 25 MG Oral Tablet,12634060457,NDC,ND,
44434342,atenolol 25 MG Oral Tablet,12634060458,NDC,ND,
44409793,atenolol 25 MG Oral Tablet,12634060459,NDC,ND,
44423453,atenolol 25 MG Oral Tablet,12634060460,NDC,ND,
44448011,atenolol 25 MG Oral Tablet,12634060461,NDC,ND,
44422141,atenolol 25 MG Oral Tablet,12634060463,NDC,ND,
44415194,atenolol 25 MG Oral Tablet,12634060466,NDC,ND,
44412510,atenolol 25 MG Oral Tablet,12634060467,NDC,ND,
44418034,atenolol 25 MG Oral Tablet,12634060469,NDC,ND,
44441157,atenolol 25 MG Oral Tablet,12634060471,NDC,ND,
44424804,atenolol 25 MG Oral Tablet,12634060474,NDC,ND,
44409795,atenolol 25 MG Oral Tablet,12634060478,NDC,ND,
44437172,atenolol 25 MG Oral Tablet,12634060479,NDC,ND,
44412511,atenolol 25 MG Oral Tablet,12634060480,NDC,ND,
44427588,atenolol 25 MG Oral Tablet,12634060481,NDC,ND,
44448013,atenolol 25 MG Oral Tablet,12634060482,NDC,ND,
44422142,atenolol 25 MG Oral Tablet,12634060484,NDC,ND,
44438469,atenolol 25 MG Oral Tablet,12634060485,NDC,ND,
44437173,atenolol 25 MG Oral Tablet,12634060490,NDC,ND,
44448014,atenolol 25 MG Oral Tablet,12634060491,NDC,ND,
44445297,atenolol 25 MG Oral Tablet,12634060492,NDC,ND,
44438470,atenolol 25 MG Oral Tablet,12634060493,NDC,ND,
44423454,atenolol 25 MG Oral Tablet,12634060494,NDC,ND,
44449410,atenolol 25 MG Oral Tablet,12634060495,NDC,ND,
44430292,atenolol 25 MG Oral Tablet,12634060496,NDC,ND,
44437174,atenolol 25 MG Oral Tablet,12634060497,NDC,ND,
44450728,atenolol 25 MG Oral Tablet,12634060498,NDC,ND,
44416643,atenolol 25 MG Oral Tablet,12634060499,NDC,ND,
44470255,atenolol 100mg/1 ORAL TABLET,126340605,NDC,ND,
44439841,atenolol 100 MG Oral Tablet,12634060500,NDC,ND,
44419396,atenolol 100 MG Oral Tablet,12634060501,NDC,ND,
44411164,atenolol 100 MG Oral Tablet,12634060509,NDC,ND,
44445298,atenolol 100 MG Oral Tablet,12634060540,NDC,ND,
44412512,atenolol 100 MG Oral Tablet,12634060542,NDC,ND,
44434343,atenolol 100 MG Oral Tablet,12634060545,NDC,ND,
44424805,atenolol 100 MG Oral Tablet,12634060550,NDC,ND,
44450729,atenolol 100 MG Oral Tablet,12634060552,NDC,ND,
44437175,atenolol 100 MG Oral Tablet,12634060554,NDC,ND,
44430293,atenolol 100 MG Oral Tablet,12634060557,NDC,ND,
44411165,atenolol 100 MG Oral Tablet,12634060558,NDC,ND,
44434344,atenolol 100 MG Oral Tablet,12634060559,NDC,ND,
44446700,atenolol 100 MG Oral Tablet,12634060560,NDC,ND,
44416644,atenolol 100 MG Oral Tablet,12634060561,NDC,ND,
44431629,atenolol 100 MG Oral Tablet,12634060563,NDC,ND,
44416645,atenolol 100 MG Oral Tablet,12634060566,NDC,ND,
44424806,atenolol 100 MG Oral Tablet,12634060567,NDC,ND,
44438471,atenolol 100 MG Oral Tablet,12634060569,NDC,ND,
44415195,atenolol 100 MG Oral Tablet,12634060571,NDC,ND,
44435772,atenolol 100 MG Oral Tablet,12634060574,NDC,ND,
44411166,atenolol 100 MG Oral Tablet,12634060578,NDC,ND,
44420787,atenolol 100 MG Oral Tablet,12634060579,NDC,ND,
44415196,atenolol 100 MG Oral Tablet,12634060580,NDC,ND,
44427589,atenolol 100 MG Oral Tablet,12634060581,NDC,ND,
44437176,atenolol 100 MG Oral Tablet,12634060582,NDC,ND,
44450730,atenolol 100 MG Oral Tablet,12634060584,NDC,ND,
44438472,atenolol 100 MG Oral Tablet,12634060585,NDC,ND,
44435773,atenolol 100 MG Oral Tablet,12634060590,NDC,ND,
44449411,atenolol 100 MG Oral Tablet,12634060591,NDC,ND,
44420788,atenolol 100 MG Oral Tablet,12634060592,NDC,ND,
44446701,atenolol 100 MG Oral Tablet,12634060593,NDC,ND,
44442528,atenolol 100 MG Oral Tablet,12634060594,NDC,ND,
44442529,atenolol 100 MG Oral Tablet,12634060595,NDC,ND,
44443932,atenolol 100 MG Oral Tablet,12634060596,NDC,ND,
44426171,atenolol 100 MG Oral Tablet,12634060597,NDC,ND,
44415197,atenolol 100 MG Oral Tablet,12634060598,NDC,ND,
44418035,atenolol 100 MG Oral Tablet,12634060599,NDC,ND,
44470266,"metoprolol tartrate 50mg/1 ORAL TABLET, FILM COATED",126340771,NDC,ND,
44445326,metoprolol tartrate 50 MG Oral Tablet,12634077100,NDC,ND,
44428943,metoprolol tartrate 50 MG Oral Tablet,12634077101,NDC,ND,
44427616,metoprolol tartrate 50 MG Oral Tablet,12634077109,NDC,ND,
45082813,metoprolol tartrate 50 MG Oral Tablet,12634077112,NDC,ND,
44430322,metoprolol tartrate 50 MG Oral Tablet,12634077118,NDC,ND,
44412544,metoprolol tartrate 50 MG Oral Tablet,12634077140,NDC,ND,
44439865,metoprolol tartrate 50 MG Oral Tablet,12634077142,NDC,ND,
44439866,metoprolol tartrate 50 MG Oral Tablet,12634077145,NDC,ND,
44434381,metoprolol tartrate 50 MG Oral Tablet,12634077150,NDC,ND,
44413868,metoprolol tartrate 50 MG Oral Tablet,12634077152,NDC,ND,
44416676,metoprolol tartrate 50 MG Oral Tablet,12634077154,NDC,ND,
44443955,metoprolol tartrate 50 MG Oral Tablet,12634077157,NDC,ND,
44442561,metoprolol tartrate 50 MG Oral Tablet,12634077159,NDC,ND,
44861402,metoprolol tartrate 50 MG Oral Tablet,12634077160,NDC,ND,
44430323,metoprolol tartrate 50 MG Oral Tablet,12634077161,NDC,ND,
44438502,metoprolol tartrate 50 MG Oral Tablet,12634077163,NDC,ND,
44409819,metoprolol tartrate 50 MG Oral Tablet,12634077166,NDC,ND,
44442562,metoprolol tartrate 50 MG Oral Tablet,12634077167,NDC,ND,
44438503,metoprolol tartrate 50 MG Oral Tablet,12634077169,NDC,ND,
44430324,metoprolol tartrate 50 MG Oral Tablet,12634077171,NDC,ND,
44427617,metoprolol tartrate 50 MG Oral Tablet,12634077174,NDC,ND,
44439867,metoprolol tartrate 50 MG Oral Tablet,12634077178,NDC,ND,
44441186,metoprolol tartrate 50 MG Oral Tablet,12634077179,NDC,ND,
44443956,metoprolol tartrate 50 MG Oral Tablet,12634077180,NDC,ND,
44408433,metoprolol tartrate 50 MG Oral Tablet,12634077181,NDC,ND,
44446726,metoprolol tartrate 50 MG Oral Tablet,12634077182,NDC,ND,
44443957,metoprolol tartrate 50 MG Oral Tablet,12634077184,NDC,ND,
44426206,metoprolol tartrate 50 MG Oral Tablet,12634077185,NDC,ND,
44433023,metoprolol tartrate 50 MG Oral Tablet,12634077190,NDC,ND,
44411190,metoprolol tartrate 50 MG Oral Tablet,12634077191,NDC,ND,
44441187,metoprolol tartrate 50 MG Oral Tablet,12634077192,NDC,ND,
44441188,metoprolol tartrate 50 MG Oral Tablet,12634077193,NDC,ND,
44413869,metoprolol tartrate 50 MG Oral Tablet,12634077194,NDC,ND,
44419425,metoprolol tartrate 50 MG Oral Tablet,12634077195,NDC,ND,
44420809,metoprolol tartrate 50 MG Oral Tablet,12634077196,NDC,ND,
44430325,metoprolol tartrate 50 MG Oral Tablet,12634077197,NDC,ND,
44424841,metoprolol tartrate 50 MG Oral Tablet,12634077198,NDC,ND,
44411191,metoprolol tartrate 50 MG Oral Tablet,12634077199,NDC,ND,
45184871,Propranolol Hydrochloride 20 MG Oral Tablet,12634088500,NDC,ND,
45355838,Propranolol Hydrochloride 20 MG Oral Tablet,12634088501,NDC,ND,
45202077,Nadolol 40 MG Oral Tablet,12783020750,NDC,ND,
44929690,Nadolol 40 MG Oral Tablet,12783020753,NDC,ND,
45099795,Nadolol 40 MG Oral Tablet,12783020766,NDC,ND,
45150742,Nadolol 40 MG Oral Tablet,12783020776,NDC,ND,
45048760,Nadolol 40 MG Oral Tablet,12783020796,NDC,ND,
45253466,Nadolol 120 MG Oral Tablet,12783020850,NDC,ND,
45321744,Nadolol 120 MG Oral Tablet,12783020853,NDC,ND,
44861424,Nadolol 120 MG Oral Tablet,12783020876,NDC,ND,
45219171,Nadolol 120 MG Oral Tablet,12783020886,NDC,ND,
44946658,Nadolol 80 MG Oral Tablet,12783024104,NDC,ND,
45338787,Nadolol 80 MG Oral Tablet,12783024105,NDC,ND,
44997404,Nadolol 80 MG Oral Tablet,12783024106,NDC,ND,
44997405,Nadolol 80 MG Oral Tablet,12783024107,NDC,ND,
44946659,Nadolol 80 MG Oral Tablet,12783024108,NDC,ND,
45338788,Nadolol 80 MG Oral Tablet,12783024109,NDC,ND,
45338789,Nadolol 160 MG Oral Tablet,12783024604,NDC,ND,
44963442,Nadolol 160 MG Oral Tablet,12783024605,NDC,ND,
45321745,Bendroflumethiazide 5 MG / Nadolol 40 MG Oral Tablet,12783028301,NDC,ND,
45202078,Bendroflumethiazide 5 MG / Nadolol 40 MG Oral Tablet,12783028305,NDC,ND,
45321746,Bendroflumethiazide 5 MG / Nadolol 80 MG Oral Tablet,12783028401,NDC,ND,
44980466,Bendroflumethiazide 5 MG / Nadolol 80 MG Oral Tablet,12783028405,NDC,ND,
45807776,"metoprolol tartrate 25mg/1 ORAL TABLET, FILM COATED",131070062,NDC,ND,
45082862,metoprolol tartrate 25 MG Oral Tablet,13107006201,NDC,ND,
44844261,metoprolol tartrate 25 MG Oral Tablet,13107006299,NDC,ND,
45807777,"metoprolol tartrate 50mg/1 ORAL TABLET, FILM COATED",131070063,NDC,ND,
45338815,metoprolol tartrate 50 MG Oral Tablet,13107006301,NDC,ND,
45253494,metoprolol tartrate 50 MG Oral Tablet,13107006399,NDC,ND,
45807778,"metoprolol tartrate 100mg/1 ORAL TABLET, FILM COATED",131070064,NDC,ND,
44878538,metoprolol tartrate 100 MG Oral Tablet,13107006401,NDC,ND,
45253495,metoprolol tartrate 100 MG Oral Tablet,13107006499,NDC,ND,
45807794,"carvedilol 3.125mg/1 ORAL TABLET, FILM COATED",131070142,NDC,ND,
45321775,carvedilol 3.125 MG Oral Tablet,13107014201,NDC,ND,
44912826,carvedilol 3.125 MG Oral Tablet,13107014205,NDC,ND,
45065808,carvedilol 3.125 MG Oral Tablet,13107014299,NDC,ND,
45807795,"carvedilol 6.25mg/1 ORAL TABLET, FILM COATED",131070143,NDC,ND,
45219199,carvedilol 6.25 MG Oral Tablet,13107014301,NDC,ND,
44895690,carvedilol 6.25 MG Oral Tablet,13107014305,NDC,ND,
44980496,carvedilol 6.25 MG Oral Tablet,13107014399,NDC,ND,
45807796,"carvedilol 12.5mg/1 ORAL TABLET, FILM COATED",131070144,NDC,ND,
44912827,carvedilol 12.5 MG Oral Tablet,13107014401,NDC,ND,
45202109,carvedilol 12.5 MG Oral Tablet,13107014405,NDC,ND,
45184908,carvedilol 12.5 MG Oral Tablet,13107014499,NDC,ND,
45807797,"carvedilol 25mg/1 ORAL TABLET, FILM COATED",131070145,NDC,ND,
45082865,carvedilol 25 MG Oral Tablet,13107014501,NDC,ND,
44980497,carvedilol 25 MG Oral Tablet,13107014505,NDC,ND,
45253497,carvedilol 25 MG Oral Tablet,13107014599,NDC,ND,
45807802,atenolol 25mg/1 ORAL TABLET,131070168,NDC,ND,
45287735,atenolol 25 MG Oral Tablet,13107016801,NDC,ND,
45082866,atenolol 25 MG Oral Tablet,13107016899,NDC,ND,
45807803,atenolol 50mg/1 ORAL TABLET,131070169,NDC,ND,
44912828,atenolol 50 MG Oral Tablet,13107016901,NDC,ND,
44861452,atenolol 50 MG Oral Tablet,13107016999,NDC,ND,
45807804,atenolol 100mg/1 ORAL TABLET,131070170,NDC,ND,
44912829,atenolol 100 MG Oral Tablet,13107017001,NDC,ND,
45048783,atenolol 100 MG Oral Tablet,13107017099,NDC,ND,
44946695,atenolol 50 MG Oral Tablet,13411016901,NDC,ND,
45372738,atenolol 50 MG Oral Tablet,13411016903,NDC,ND,
44895699,atenolol 50 MG Oral Tablet,13411016906,NDC,ND,
44912847,atenolol 50 MG Oral Tablet,13411016909,NDC,ND,
44878556,atenolol 50 MG Oral Tablet,13411016910,NDC,ND,
45202122,atenolol 100 MG Oral Tablet,13411017601,NDC,ND,
44844278,atenolol 100 MG Oral Tablet,13411017603,NDC,ND,
45065824,atenolol 100 MG Oral Tablet,13411017606,NDC,ND,
44878559,atenolol 100 MG Oral Tablet,13411017609,NDC,ND,
45082877,atenolol 100 MG Oral Tablet,13411017610,NDC,ND,
45031807,Metoprolol Tartrate 50 MG Oral Tablet,13411021402,NDC,ND,
45253512,Metoprolol Tartrate 50 MG Oral Tablet,13411021403,NDC,ND,
45219219,Metoprolol Tartrate 50 MG Oral Tablet,13411021406,NDC,ND,
45287747,Metoprolol Tartrate 50 MG Oral Tablet,13411021409,NDC,ND,
44929752,Metoprolol Tartrate 50 MG Oral Tablet,13411021410,NDC,ND,
45287749,Atenolol 25 MG Oral Tablet,13411027603,NDC,ND,
45184928,Atenolol 100 MG / Chlorthalidone 25 MG Oral Tablet,13411029003,NDC,ND,
45202128,Bisoprolol Fumarate 10 MG / Hydrochlorothiazide 6.25 MG Oral Tablet,13411030203,NDC,ND,
45372748,Bisoprolol Fumarate 5 MG / Hydrochlorothiazide 6.25 MG Oral Tablet,13411030303,NDC,ND,
45304762,Metoprolol Tartrate 100 MG Oral Tablet,13411039806,NDC,ND,
45184936,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,13411044503,NDC,ND,
45338855,Metoprolol Tartrate 25 MG Oral Tablet,13411049906,NDC,ND,
44861483,Pindolol 10 MG Oral Tablet,13411051503,NDC,ND,
44844285,Pindolol 5 MG Oral Tablet,13411051603,NDC,ND,
45082891,Propranolol Hydrochloride 10 MG Oral Tablet,13411052306,NDC,ND,
45270682,Propranolol Hydrochloride 20 MG Oral Tablet,13411052406,NDC,ND,
45116894,Propranolol Hydrochloride 40 MG Oral Tablet,13411052506,NDC,ND,
44878572,Propranolol Hydrochloride 80 MG Oral Tablet,13411052606,NDC,ND,
44844286,Sotalol Hydrochloride 80 MG Oral Tablet,13411053003,NDC,ND,
44963484,Bisoprolol Fumarate 2.5 MG / Hydrochlorothiazide 6.25 MG Oral Tablet,13411059103,NDC,ND,
36189872,sotalol hcl 80mg/80mg ORAL TABLET,136720051,NDC,ND,
36198483,sotalol hcl 80mg/80mg ORAL TABLET,13672005100,NDC,ND,
36189873,sotalol hcl 120mg/120mg ORAL TABLET,136720052,NDC,ND,
36198479,sotalol hcl 120mg/120mg ORAL TABLET,13672005200,NDC,ND,
36189874,sotalol hcl 160mg/160mg ORAL TABLET,136720053,NDC,ND,
36198481,sotalol hcl 160mg/160mg ORAL TABLET,13672005300,NDC,ND,
36189875,sotalol hcl 80mg/80mg ORAL TABLET,136720054,NDC,ND,
36198484,sotalol hcl 80mg/80mg ORAL TABLET,13672005400,NDC,ND,
36189876,sotalol hcl 120mg/120mg ORAL TABLET,136720055,NDC,ND,
36198480,sotalol hcl 120mg/120mg ORAL TABLET,13672005500,NDC,ND,
36189877,sotalol hcl 160mg/160mg ORAL TABLET,136720056,NDC,ND,
36198482,sotalol hcl 160mg/160mg ORAL TABLET,13672005600,NDC,ND,
35304245,timolol maleate 5mg/1 ORAL TABLET,138110618,NDC,ND,
35305073,timolol 5 MG Oral Tablet,13811061810,NDC,ND,
35304246,timolol maleate 10mg/1 ORAL TABLET,138110619,NDC,ND,
35305071,timolol 10 MG Oral Tablet,13811061910,NDC,ND,
35304247,timolol maleate 20mg/1 ORAL TABLET,138110620,NDC,ND,
35305072,timolol 20 MG Oral Tablet,13811062010,NDC,ND,
45808654,metoprolol tartrate and hydrochlorothiazide 25mg/1 / 50mg/1 ORAL TABLET,138110669,NDC,ND,
45873027,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 50 MG Oral Tablet,13811066901,NDC,ND,
45875214,hydrochlorothiazide 25 MG / metoprolol tartrate 50 MG Oral Tablet,13811066910,NDC,ND,
45875213,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 50 MG Oral Tablet,13811066930,NDC,ND,
45808655,metoprolol tartrate and hydrochlorothiazide 25mg/1 / 100mg/1 ORAL TABLET,138110670,NDC,ND,
45864642,hydrochlorothiazide 25 MG / metoprolol tartrate 100 MG Oral Tablet,13811067010,NDC,ND,
45866691,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 100 MG Oral Tablet,13811067030,NDC,ND,
45875212,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 100 MG Oral Tablet,13811067050,NDC,ND,
45808656,metoprolol tartrate and hydrochlorothiazide 50mg/1 / 100mg/1 ORAL TABLET,138110671,NDC,ND,
45860415,Hydrochlorothiazide 50 MG / Metoprolol Tartrate 100 MG Oral Tablet,13811067110,NDC,ND,
45864643,Hydrochlorothiazide 50 MG / Metoprolol Tartrate 100 MG Oral Tablet,13811067130,NDC,ND,
45875215,Hydrochlorothiazide 50 MG / Metoprolol Tartrate 100 MG Oral Tablet,13811067150,NDC,ND,
45082949,Nadolol 20 MG Oral Tablet,14593040601,NDC,ND,
45355963,Nadolol 40 MG Oral Tablet,14593040701,NDC,ND,
45150831,Nadolol 80 MG Oral Tablet,14593040801,NDC,ND,
45065906,Metoprolol Tartrate 1 MG/ML Injectable Solution,14593060301,NDC,ND,
45236520,Metoprolol Tartrate 1 MG/ML Injectable Solution,14593060302,NDC,ND,
729040,"labetalol hydrochloride 100mg/1 ORAL TABLET, FILM COATED",148030502,NDC,ND,
36006510,Labetalol hydrochloride 100 MG Oral Tablet,14803050200,NDC,ND,
729041,"labetalol hydrochloride 200mg/1 ORAL TABLET, FILM COATED",148030503,NDC,ND,
36006511,Labetalol hydrochloride 200 MG Oral Tablet,14803050300,NDC,ND,
729042,"labetalol hydrochloride 300mg/1 ORAL TABLET, FILM COATED",148030504,NDC,ND,
36006512,Labetalol hydrochloride 300 MG Oral Tablet,14803050400,NDC,ND,
45338941,Atenolol 25 MG Oral Tablet,15330002501,NDC,ND,
44844377,Atenolol 25 MG Oral Tablet,15330002510,NDC,ND,
44929863,Atenolol 50 MG Oral Tablet,15330002801,NDC,ND,
45355993,Atenolol 50 MG Oral Tablet,15330002810,NDC,ND,
44980610,Atenolol 100 MG Oral Tablet,15330002901,NDC,ND,
44963562,Atenolol 100 MG Oral Tablet,15330002910,NDC,ND,
45150861,Sotalol Hydrochloride 80 MG Oral Tablet,15330020801,NDC,ND,
45065929,Sotalol Hydrochloride 80 MG Oral Tablet,15330020810,NDC,ND,
44912963,Sotalol Hydrochloride 120 MG Oral Tablet,15330020901,NDC,ND,
44878663,Sotalol Hydrochloride 120 MG Oral Tablet,15330020910,NDC,ND,
45338943,Sotalol Hydrochloride 160 MG Oral Tablet,15330021001,NDC,ND,
45014677,Sotalol Hydrochloride 160 MG Oral Tablet,15330021010,NDC,ND,
42507973,"bisoprolol fumarate 5mg/1 ORAL TABLET, FILM COATED",159550373,NDC,ND,
42508459,bisoprolol fumarate 5 MG Oral Tablet,15955037330,NDC,ND,
42508460,bisoprolol fumarate 5 MG Oral Tablet,15955037350,NDC,ND,
42507974,"bisoprolol fumarate 10mg/1 ORAL TABLET, FILM COATED",159550374,NDC,ND,
42508457,bisoprolol fumarate 10 MG Oral Tablet,15955037430,NDC,ND,
42508458,bisoprolol fumarate 10 MG Oral Tablet,15955037450,NDC,ND,
45809348,atenolol 25mg/1 ORAL TABLET,165710430,NDC,ND,
45133841,Atenolol 25 MG Oral Tablet,16571043011,NDC,ND,
45809349,atenolol 50mg/1 ORAL TABLET,165710431,NDC,ND,
45014728,Atenolol 50 MG Oral Tablet,16571043111,NDC,ND,
45809350,atenolol 100mg/1 ORAL TABLET,165710441,NDC,ND,
44895851,Atenolol 100 MG Oral Tablet,16571044111,NDC,ND,
45031973,24 HR Propranolol Hydrochloride 80 MG Extended Release Oral Capsule [InnoPran],16590013230,NDC,ND,
44929939,24 HR Propranolol Hydrochloride 80 MG Extended Release Oral Capsule [InnoPran],16590013260,NDC,ND,
44963634,24 HR Propranolol Hydrochloride 120 MG Extended Release Oral Capsule [InnoPran],16590013330,NDC,ND,
45339014,24 HR Propranolol Hydrochloride 120 MG Extended Release Oral Capsule [InnoPran],16590013360,NDC,ND,
45809528,atenolol 25mg/1 ORAL TABLET,165900256,NDC,ND,
45253727,Atenolol 25 MG Oral Tablet,16590025630,NDC,ND,
45133882,Atenolol 25 MG Oral Tablet,16590025660,NDC,ND,
45117061,Atenolol 25 MG Oral Tablet,16590025671,NDC,ND,
44878770,Atenolol 25 MG Oral Tablet,16590025690,NDC,ND,
45809529,atenolol 50mg/1 ORAL TABLET,165900257,NDC,ND,
45219429,Atenolol 50 MG Oral Tablet,16590025730,NDC,ND,
44929955,Atenolol 50 MG Oral Tablet,16590025760,NDC,ND,
44997622,Atenolol 50 MG Oral Tablet,16590025771,NDC,ND,
45083055,Atenolol 50 MG Oral Tablet,16590025790,NDC,ND,
45809572,"metoprolol tartrate 50mg/1 ORAL TABLET, FILM COATED",165900317,NDC,ND,
45014777,Metoprolol Tartrate 50 MG Oral Tablet,16590031715,NDC,ND,
45356073,Metoprolol Tartrate 50 MG Oral Tablet,16590031730,NDC,ND,
44963653,Metoprolol Tartrate 50 MG Oral Tablet,16590031760,NDC,ND,
45287922,Metoprolol Tartrate 50 MG Oral Tablet,16590031771,NDC,ND,
45100017,Metoprolol Tartrate 50 MG Oral Tablet,16590031772,NDC,ND,
45133886,Metoprolol Tartrate 50 MG Oral Tablet,16590031790,NDC,ND,
45150950,24 HR Propranolol Hydrochloride 120 MG Extended Release Capsule,16590032830,NDC,ND,
44895907,Metoprolol Tartrate 100 MG Oral Tablet,16590042830,NDC,ND,
44913064,Metoprolol Tartrate 100 MG Oral Tablet,16590042860,NDC,ND,
45150954,Metoprolol Tartrate 100 MG Oral Tablet,16590042872,NDC,ND,
44878780,Metoprolol Tartrate 100 MG Oral Tablet,16590042890,NDC,ND,
44929977,Propranolol Hydrochloride 80 MG Oral Tablet,16590046230,NDC,ND,
45168231,carvedilol 25 MG Oral Tablet,16590053330,NDC,ND,
44963684,carvedilol 25 MG Oral Tablet,16590053360,NDC,ND,
44913077,carvedilol 25 MG Oral Tablet,16590053372,NDC,ND,
45236655,carvedilol 25 MG Oral Tablet,16590053390,NDC,ND,
45809711,propranolol hydrochloride 10mg/1 ORAL TABLET [propranolol],165900808,NDC,ND,
45014833,Propranolol Hydrochloride 10 MG Oral Tablet,16590080830,NDC,ND,
45253775,Propranolol Hydrochloride 10 MG Oral Tablet,16590080845,NDC,ND,
45287977,Propranolol Hydrochloride 10 MG Oral Tablet,16590080860,NDC,ND,
44930006,Propranolol Hydrochloride 10 MG Oral Tablet,16590080890,NDC,ND,
45066069,Atenolol 100 MG Oral Tablet,16590085128,NDC,ND,
44930016,24 HR Metoprolol Tartrate 50 MG Extended Release Tablet,16590090030,NDC,ND,
45356127,24 HR Metoprolol Tartrate 50 MG Extended Release Tablet,16590090060,NDC,ND,
45236685,24 HR Propranolol Hydrochloride 60 MG Extended Release Capsule,16590091730,NDC,ND,
44930017,24 HR Propranolol Hydrochloride 60 MG Extended Release Capsule,16590091760,NDC,ND,
45809783,"labetalol hydrochloride 300mg/1 ORAL TABLET, FILM COATED",165900994,NDC,ND,
45339082,Labetalol hydrochloride 300 MG Oral Tablet,16590099430,NDC,ND,
45117118,Labetalol hydrochloride 300 MG Oral Tablet,16590099460,NDC,ND,
45014853,Labetalol hydrochloride 300 MG Oral Tablet,16590099490,NDC,ND,
45809786,propranolol hydrochloride 10mg/1 ORAL TABLET,167140021,NDC,ND,
45133945,Propranolol Hydrochloride 10 MG Oral Tablet,16714002101,NDC,ND,
44844547,Propranolol Hydrochloride 10 MG Oral Tablet,16714002102,NDC,ND,
45185164,Propranolol Hydrochloride 10 MG Oral Tablet,16714002103,NDC,ND,
44878831,Propranolol Hydrochloride 10 MG Oral Tablet,16714002104,NDC,ND,
45014856,Propranolol Hydrochloride 10 MG Oral Tablet,16714002105,NDC,ND,
45305013,Propranolol Hydrochloride 10 MG Oral Tablet,16714002106,NDC,ND,
45356133,Propranolol Hydrochloride 10 MG Oral Tablet,16714002107,NDC,ND,
45049062,Propranolol Hydrochloride 10 MG Oral Tablet,16714002108,NDC,ND,
45100069,Propranolol Hydrochloride 10 MG Oral Tablet,16714002109,NDC,ND,
44861720,Propranolol Hydrochloride 10 MG Oral Tablet,16714002110,NDC,ND,
44930026,Propranolol Hydrochloride 10 MG Oral Tablet,16714002111,NDC,ND,
45305014,Propranolol Hydrochloride 10 MG Oral Tablet,16714002112,NDC,ND,
45809787,propranolol hydrochloride 20mg/1 ORAL TABLET,167140022,NDC,ND,
45100070,Propranolol Hydrochloride 20 MG Oral Tablet,16714002201,NDC,ND,
45322014,Propranolol Hydrochloride 20 MG Oral Tablet,16714002202,NDC,ND,
45014857,Propranolol Hydrochloride 20 MG Oral Tablet,16714002203,NDC,ND,
45236691,Propranolol Hydrochloride 20 MG Oral Tablet,16714002204,NDC,ND,
45014858,Propranolol Hydrochloride 20 MG Oral Tablet,16714002205,NDC,ND,
45185165,Propranolol Hydrochloride 20 MG Oral Tablet,16714002206,NDC,ND,
44913119,Propranolol Hydrochloride 20 MG Oral Tablet,16714002207,NDC,ND,
45133946,Propranolol Hydrochloride 20 MG Oral Tablet,16714002208,NDC,ND,
45185166,Propranolol Hydrochloride 20 MG Oral Tablet,16714002209,NDC,ND,
44980762,Propranolol Hydrochloride 20 MG Oral Tablet,16714002210,NDC,ND,
45032057,Propranolol Hydrochloride 20 MG Oral Tablet,16714002211,NDC,ND,
45151002,Propranolol Hydrochloride 20 MG Oral Tablet,16714002212,NDC,ND,
45809788,propranolol hydrochloride 40mg/1 ORAL TABLET,167140023,NDC,ND,
45287989,Propranolol Hydrochloride 40 MG Oral Tablet,16714002301,NDC,ND,
45083129,Propranolol Hydrochloride 40 MG Oral Tablet,16714002302,NDC,ND,
45253787,Propranolol Hydrochloride 40 MG Oral Tablet,16714002303,NDC,ND,
45339085,Propranolol Hydrochloride 40 MG Oral Tablet,16714002304,NDC,ND,
45202383,Propranolol Hydrochloride 40 MG Oral Tablet,16714002305,NDC,ND,
45373024,Propranolol Hydrochloride 40 MG Oral Tablet,16714002306,NDC,ND,
44913120,Propranolol Hydrochloride 40 MG Oral Tablet,16714002307,NDC,ND,
44895965,Propranolol Hydrochloride 40 MG Oral Tablet,16714002308,NDC,ND,
44844548,Propranolol Hydrochloride 40 MG Oral Tablet,16714002309,NDC,ND,
45117121,propranolol hydrochloride 40 MG Oral Tablet,16714002310,NDC,ND,
45014859,Propranolol Hydrochloride 40 MG Oral Tablet,16714002311,NDC,ND,
45356134,propranolol hydrochloride 40 MG Oral Tablet,16714002312,NDC,ND,
45809789,propranolol hydrochloride 60mg/1 ORAL TABLET,167140024,NDC,ND,
45100071,Propranolol Hydrochloride 60 MG Oral Tablet,16714002401,NDC,ND,
45287990,Propranolol Hydrochloride 60 MG Oral Tablet,16714002402,NDC,ND,
44861721,Propranolol Hydrochloride 60 MG Oral Tablet,16714002403,NDC,ND,
