concept_id,concept_name,concept_code,vocabulary_id,pcornet_vocabulary_id,ingredient
45221498,Amlodipine 10 MG Oral Tablet,43353007353,NDC,ND,
44846458,Amlodipine 10 MG Oral Tablet,43353007360,NDC,ND,
44462060,24 HR Nifedipine 60 MG Extended Release Oral Tablet,43353013030,NDC,ND,
44461190,24 HR Nifedipine 60 MG Extended Release Oral Tablet,43353013060,NDC,ND,
45118988,24 HR Nifedipine 60 MG Extended Release Tablet,43353013080,NDC,ND,
45135892,Amlodipine 10 MG Oral Tablet,43353018830,NDC,ND,
45068128,Amlodipine 10 MG Oral Tablet,43353018832,NDC,ND,
44999631,Amlodipine 10 MG Oral Tablet,43353018845,NDC,ND,
44474630,"nifedipine 60mg/1 ORAL TABLET, EXTENDED RELEASE",433530209,NDC,ND,
36480338,24 HR nifedipine 60 MG Extended Release Oral Tablet,43353020930,NDC,ND,
36477649,24 HR nifedipine 60 MG Extended Release Oral Tablet,43353020960,NDC,ND,
44846466,Amlodipine 10 MG Oral Tablet,43353022460,NDC,ND,
36493539,amlodipine besylate 5mg/1 ORAL TABLET,433530251,NDC,ND,
44417505,amlodipine 5 MG Oral Tablet,43353025115,NDC,ND,
44414717,amlodipine 5 MG Oral Tablet,43353025130,NDC,ND,
44422990,amlodipine 5 MG Oral Tablet,43353025145,NDC,ND,
44409284,amlodipine 5 MG Oral Tablet,43353025160,NDC,ND,
45101977,amlodipine 5 MG Oral Tablet,43353025630,NDC,ND,
45340932,Amlodipine 5 MG Oral Tablet,43353025645,NDC,ND,
44948864,Amlodipine 5 MG Oral Tablet,43353025653,NDC,ND,
45084943,Amlodipine 5 MG Oral Tablet,43353025660,NDC,ND,
45033952,amlodipine 10 MG Oral Tablet,43353029530,NDC,ND,
45101978,Amlodipine 10 MG Oral Tablet,43353029545,NDC,ND,
44880704,Amlodipine 10 MG Oral Tablet,43353029553,NDC,ND,
45016840,Amlodipine 10 MG Oral Tablet,43353029560,NDC,ND,
45033953,24 HR Nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],43353031130,NDC,ND,
45238612,24 HR Nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],43353031160,NDC,ND,
45118997,24 HR Nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],43353031180,NDC,ND,
45050925,Amlodipine 5 MG Oral Tablet,43353032030,NDC,ND,
45068135,Amlodipine 5 MG Oral Tablet,43353032045,NDC,ND,
45101979,Amlodipine 5 MG Oral Tablet,43353032053,NDC,ND,
45238614,Amlodipine 5 MG Oral Tablet,43353032099,NDC,ND,
45170190,Amlodipine 5 MG Oral Tablet,43353032845,NDC,ND,
45375009,Amlodipine 5 MG Oral Tablet,43353032853,NDC,ND,
45289954,AMLODIPINE BESYLATE 5 MG TAB,43353032860,NDC,ND,
44863681,Amlodipine 2.5 MG Oral Tablet,43353038432,NDC,ND,
45340940,Amlodipine 10 MG Oral Tablet,43353039745,NDC,ND,
45050934,Amlodipine 5 MG Oral Tablet,43353045230,NDC,ND,
44982676,Amlodipine 10 MG Oral Tablet,43353045332,NDC,ND,
45340945,Amlodipine 5 MG Oral Tablet,43353047060,NDC,ND,
45221523,Amlodipine 10 MG Oral Tablet,43353047160,NDC,ND,
45340951,Amlodipine 10 MG Oral Tablet,43353053430,NDC,ND,
44880720,Amlodipine 10 MG Oral Tablet,43353053445,NDC,ND,
45033964,Amlodipine 10 MG Oral Tablet,43353053460,NDC,ND,
44982683,Amlodipine 5 MG Oral Tablet,43353054545,NDC,ND,
45135910,Amlodipine 10 MG Oral Tablet,43353055130,NDC,ND,
45821003,"verapamil hydrochloride 180mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE",433530599,NDC,ND,
45358056,verapamil hydrochloride 180 MG Extended Release Oral Tablet,43353059960,NDC,ND,
45272844,verapamil hydrochloride 180 MG Extended Release Oral Tablet,43353059980,NDC,ND,
45821004,"verapamil hydrochloride 240mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE",433530600,NDC,ND,
45870969,verapamil hydrochloride 240 MG Extended Release Oral Tablet,43353060030,NDC,ND,
45101996,verapamil hydrochloride 240 MG Extended Release Oral Tablet,43353060060,NDC,ND,
44948891,Verapamil hydrochloride 180 MG Extended Release Tablet,43353060160,NDC,ND,
45238639,Verapamil hydrochloride 180 MG Extended Release Tablet,43353060260,NDC,ND,
45821027,amlodipine besylate 5mg/1 ORAL TABLET,433530684,NDC,ND,
45272850,amlodipine 5 MG Oral Tablet,43353068415,NDC,ND,
45102003,amlodipine 5 MG Oral Tablet,43353068430,NDC,ND,
44897919,amlodipine 5 MG Oral Tablet,43353068445,NDC,ND,
44420235,amlodipine 5 MG Oral Tablet,43353068460,NDC,ND,
45821033,amlodipine besylate 10mg/1 ORAL TABLET,433530691,NDC,ND,
45867845,amlodipine 10 MG Oral Tablet,43353069130,NDC,ND,
36479850,amlodipine 10 MG Oral Tablet,43353069145,NDC,ND,
44431130,amlodipine 10 MG Oral Tablet,43353069160,NDC,ND,
45016875,24 HR Nifedipine 30 MG Extended Release Tablet,43353072360,NDC,ND,
45821057,"nifedipine 90mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE",433530750,NDC,ND,
44440609,24 HR nifedipine 90 MG Extended Release Oral Tablet,43353075016,NDC,ND,
44880733,24 HR nifedipine 90 MG Extended Release Oral Tablet,43353075060,NDC,ND,
45187086,24 HR nifedipine 90 MG Extended Release Oral Tablet,43353075081,NDC,ND,
45821074,"nifedipine 60mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [afeditab cr]",433530782,NDC,ND,
45864385,24 HR nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],43353078218,NDC,ND,
44897926,24 HR nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],43353078230,NDC,ND,
45119027,24 HR nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],43353078260,NDC,ND,
44897927,24 HR nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],43353078280,NDC,ND,
45821082,"nifedipine 30mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [afeditab cr]",433530792,NDC,ND,
45340974,24 HR nifedipine 30 MG Extended Release Oral Tablet [Afeditab CR],43353079230,NDC,ND,
44880738,24 HR nifedipine 30 MG Extended Release Oral Tablet [Afeditab CR],43353079260,NDC,ND,
45821112,"nifedipine 60mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE",433530836,NDC,ND,
45863426,24 HR nifedipine 60 MG Extended Release Oral Tablet,43353083609,NDC,ND,
45340976,24 HR nifedipine 60 MG Extended Release Oral Tablet,43353083630,NDC,ND,
45102010,24 HR nifedipine 60 MG Extended Release Oral Tablet,43353083660,NDC,ND,
45289995,24 HR nifedipine 60 MG Extended Release Oral Tablet,43353083680,NDC,ND,
45821146,"diltiazem hydrochloride 120mg/1 ORAL CAPSULE, EXTENDED RELEASE",433530888,NDC,ND,
45870723,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule,43353088817,NDC,ND,
45821147,"diltiazem hydrochloride 180mg/1 ORAL CAPSULE, EXTENDED RELEASE",433530889,NDC,ND,
45875004,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule,43353088919,NDC,ND,
45821152,"diltiazem hydrochloride 360mg/1 ORAL CAPSULE, EXTENDED RELEASE",433530903,NDC,ND,
45866521,24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule,43353090379,NDC,ND,
45821154,"diltiazem hydrochloride 300mg/1 ORAL CAPSULE, EXTENDED RELEASE",433530906,NDC,ND,
45868588,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule,43353090679,NDC,ND,
45821155,"diltiazem hydrochloride 240mg/1 ORAL CAPSULE, EXTENDED RELEASE",433530907,NDC,ND,
45860227,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule,43353090783,NDC,ND,
42834819,"verapamil hydrochloride 120mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE",433530921,NDC,ND,
45903739,verapamil hydrochloride 120 MG Extended Release Oral Tablet,43353092116,NDC,ND,
42834820,"nifedipine 30mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE",433530929,NDC,ND,
45904173,24 HR nifedipine 30 MG Extended Release Oral Tablet,43353092909,NDC,ND,
46250988,24 HR nifedipine 30 MG Extended Release Oral Tablet,43353092930,NDC,ND,
46251465,24 HR nifedipine 30 MG Extended Release Oral Tablet,43353092960,NDC,ND,
46253168,verapamil hydrochloride 240 MG Extended Release Oral Tablet,43353094030,NDC,ND,
46252664,verapamil hydrochloride 240 MG Extended Release Oral Tablet,43353094060,NDC,ND,
44474712,amlodipine besylate 10mg/1 ORAL TABLET,433530989,NDC,ND,
44444895,amlodipine 10 MG Oral Tablet,43353098930,NDC,ND,
46254751,amlodipine 10 MG Oral Tablet,43353098945,NDC,ND,
46250167,amlodipine 10 MG Oral Tablet,43353098960,NDC,ND,
44474715,"verapamil hydrochloride 180mg/1 ORAL TABLET, EXTENDED RELEASE",433530992,NDC,ND,
46250341,verapamil hydrochloride 180 MG Extended Release Oral Tablet,43353099260,NDC,ND,
46253167,verapamil hydrochloride 180 MG Extended Release Oral Tablet,43353099280,NDC,ND,
46245927,amlodipine and valsartan 10mg/1 / 320mg/1 ORAL TABLET,433860080,NDC,ND,
46253086,Amlodipine 10 MG / valsartan 320 MG Oral Tablet,43386008003,NDC,ND,
46250278,Amlodipine 10 MG / valsartan 320 MG Oral Tablet,43386008009,NDC,ND,
46245928,amlodipine and valsartan 5mg/1 / 320mg/1 ORAL TABLET,433860081,NDC,ND,
46248902,Amlodipine 5 MG / valsartan 320 MG Oral Tablet,43386008103,NDC,ND,
46249830,Amlodipine 5 MG / valsartan 320 MG Oral Tablet,43386008109,NDC,ND,
46245929,amlodipine and valsartan 10mg/1 / 160mg/1 ORAL TABLET,433860082,NDC,ND,
46251652,Amlodipine 10 MG / valsartan 160 MG Oral Tablet,43386008203,NDC,ND,
46251651,Amlodipine 10 MG / valsartan 160 MG Oral Tablet,43386008209,NDC,ND,
46245930,amlodipine and valsartan 5mg/1 / 160mg/1 ORAL TABLET,433860083,NDC,ND,
46255309,Amlodipine 5 MG / valsartan 160 MG Oral Tablet,43386008303,NDC,ND,
46254452,Amlodipine 5 MG / valsartan 160 MG Oral Tablet,43386008309,NDC,ND,
45821209,nifedipine 10mg/1 ORAL CAPSULE,433860440,NDC,ND,
44965660,nifedipine 10 MG Oral Capsule,43386044024,NDC,ND,
45821447,amlodipine besylate 5mg/1 ORAL TABLET,434890100,NDC,ND,
45050970,amlodipine 5 MG Oral Tablet,43489010001,NDC,ND,
44932078,Amlodipine 5 MG Oral Tablet,43489010002,NDC,ND,
45050971,amlodipine 5 MG Oral Tablet,43489010003,NDC,ND,
45340985,Amlodipine 5 MG Oral Tablet,43489010004,NDC,ND,
44932079,amlodipine 5 MG Oral Tablet,43489010005,NDC,ND,
45204317,Amlodipine 5 MG Oral Tablet,43489010006,NDC,ND,
45821448,amlodipine besylate 10mg/1 ORAL TABLET,434890101,NDC,ND,
44880753,amlodipine 10 MG Oral Tablet,43489010101,NDC,ND,
45204318,Amlodipine 10 MG Oral Tablet,43489010102,NDC,ND,
45187100,amlodipine 10 MG Oral Tablet,43489010103,NDC,ND,
45306958,Amlodipine 10 MG Oral Tablet,43489010104,NDC,ND,
45153002,amlodipine 10 MG Oral Tablet,43489010105,NDC,ND,
44932080,Amlodipine 10 MG Oral Tablet,43489010106,NDC,ND,
45187101,Amlodipine 10 MG Oral Tablet,43489010107,NDC,ND,
44474857,amlodipine besylate 2.5mg/1 ORAL TABLET,434890102,NDC,ND,
44431250,amlodipine 2.5 MG Oral Tablet,43489010201,NDC,ND,
44418995,amlodipine 2.5 MG Oral Tablet,43489010210,NDC,ND,
44915018,amlodipine 2.5 MG Oral Tablet,43547023009,NDC,ND,
44880755,amlodipine 2.5 MG Oral Tablet,43547023011,NDC,ND,
45033993,amlodipine 5 MG Oral Tablet,43547023109,NDC,ND,
45119046,amlodipine 5 MG Oral Tablet,43547023111,NDC,ND,
44932082,amlodipine 10 MG Oral Tablet,43547023209,NDC,ND,
44999684,amlodipine 10 MG Oral Tablet,43547023211,NDC,ND,
45821631,"amlodipine besylate and atorvastatin calcium 10mg/1 / 80mg/1 ORAL TABLET, FILM COATED",435980313,NDC,ND,
45868375,amlodipine 10 MG / atorvastatin 80 MG Oral Tablet,43598031305,NDC,ND,
45859988,amlodipine 10 MG / atorvastatin 80 MG Oral Tablet,43598031330,NDC,ND,
45874729,amlodipine 10 MG / atorvastatin 80 MG Oral Tablet,43598031360,NDC,ND,
45874728,amlodipine 10 MG / atorvastatin 80 MG Oral Tablet,43598031390,NDC,ND,
45821632,"amlodipine besylate and atorvastatin calcium 5mg/1 / 80mg/1 ORAL TABLET, FILM COATED",435980314,NDC,ND,
45868374,amlodipine 5 MG / atorvastatin 80 MG Oral Tablet,43598031405,NDC,ND,
45859987,amlodipine 5 MG / atorvastatin 80 MG Oral Tablet,43598031430,NDC,ND,
45868373,amlodipine 5 MG / atorvastatin 80 MG Oral Tablet,43598031460,NDC,ND,
45872609,amlodipine 5 MG / atorvastatin 80 MG Oral Tablet,43598031490,NDC,ND,
45821633,"amlodipine besylate and atorvastatin calcium 10mg/1 / 40mg/1 ORAL TABLET, FILM COATED",435980315,NDC,ND,
45874888,amlodipine 10 MG / atorvastatin 40 MG Oral Tablet,43598031505,NDC,ND,
45860112,amlodipine 10 MG / atorvastatin 40 MG Oral Tablet,43598031530,NDC,ND,
45864344,amlodipine 10 MG / atorvastatin 40 MG Oral Tablet,43598031560,NDC,ND,
45866407,amlodipine 10 MG / atorvastatin 40 MG Oral Tablet,43598031590,NDC,ND,
45821634,"amlodipine besylate and atorvastatin calcium 5mg/1 / 40mg/1 ORAL TABLET, FILM COATED",435980316,NDC,ND,
45862211,amlodipine 5 MG / atorvastatin 40 MG Oral Tablet,43598031605,NDC,ND,
45866406,amlodipine 5 MG / atorvastatin 40 MG Oral Tablet,43598031630,NDC,ND,
45860110,amlodipine 5 MG / atorvastatin 40 MG Oral Tablet,43598031660,NDC,ND,
45870599,amlodipine 5 MG / atorvastatin 40 MG Oral Tablet,43598031690,NDC,ND,
45821635,"amlodipine besylate and atorvastatin calcium 40mg/1 / 2.5mg/1 ORAL TABLET, FILM COATED",435980317,NDC,ND,
45866408,amlodipine 2.5 MG / atorvastatin 40 MG Oral Tablet,43598031705,NDC,ND,
45864345,amlodipine 2.5 MG / atorvastatin 40 MG Oral Tablet,43598031730,NDC,ND,
45874889,amlodipine 2.5 MG / atorvastatin 40 MG Oral Tablet,43598031760,NDC,ND,
45862214,amlodipine 2.5 MG / atorvastatin 40 MG Oral Tablet,43598031790,NDC,ND,
45821636,"amlodipine besylate and atorvastatin calcium 10mg/1 / 20mg/1 ORAL TABLET, FILM COATED",435980318,NDC,ND,
45872732,amlodipine 10 MG / atorvastatin 20 MG Oral Tablet,43598031805,NDC,ND,
45862209,amlodipine 10 MG / atorvastatin 20 MG Oral Tablet,43598031830,NDC,ND,
45868488,amlodipine 10 MG / atorvastatin 20 MG Oral Tablet,43598031860,NDC,ND,
45864342,amlodipine 10 MG / atorvastatin 20 MG Oral Tablet,43598031890,NDC,ND,
45821637,"amlodipine besylate and atorvastatin calcium 5mg/1 / 20mg/1 ORAL TABLET, FILM COATED",435980319,NDC,ND,
45874887,amlodipine 5 MG / atorvastatin 20 MG Oral Tablet,43598031905,NDC,ND,
45862210,amlodipine 5 MG / atorvastatin 20 MG Oral Tablet,43598031930,NDC,ND,
45872735,amlodipine 5 MG / atorvastatin 20 MG Oral Tablet,43598031960,NDC,ND,
45872734,amlodipine 5 MG / atorvastatin 20 MG Oral Tablet,43598031990,NDC,ND,
45821638,"amlodipine besylate and atorvastatin calcium 20mg/1 / 2.5mg/1 ORAL TABLET, FILM COATED",435980320,NDC,ND,
45866405,amlodipine 2.5 MG / atorvastatin 20 MG Oral Tablet,43598032005,NDC,ND,
45868489,amlodipine 2.5 MG / atorvastatin 20 MG Oral Tablet,43598032030,NDC,ND,
45870597,amlodipine 2.5 MG / atorvastatin 20 MG Oral Tablet,43598032060,NDC,ND,
45874885,amlodipine 2.5 MG / atorvastatin 20 MG Oral Tablet,43598032090,NDC,ND,
45821639,"amlodipine besylate and atorvastatin calcium 10mg/1 ORAL TABLET, FILM COATED",435980321,NDC,ND,
45870600,amlodipine 10 MG / atorvastatin 10 MG Oral Tablet,43598032105,NDC,ND,
45860111,amlodipine 10 MG / atorvastatin 10 MG Oral Tablet,43598032130,NDC,ND,
45862213,amlodipine 10 MG / atorvastatin 10 MG Oral Tablet,43598032160,NDC,ND,
45862212,amlodipine 10 MG / atorvastatin 10 MG Oral Tablet,43598032190,NDC,ND,
45821640,"amlodipine besylate and atorvastatin calcium 5mg/1 / 10mg/1 ORAL TABLET, FILM COATED",435980322,NDC,ND,
45860109,amlodipine 5 MG / atorvastatin 10 MG Oral Tablet,43598032205,NDC,ND,
45872733,amlodipine 5 MG / atorvastatin 10 MG Oral Tablet,43598032230,NDC,ND,
45870598,amlodipine 5 MG / atorvastatin 10 MG Oral Tablet,43598032260,NDC,ND,
45874886,amlodipine 5 MG / atorvastatin 10 MG Oral Tablet,43598032290,NDC,ND,
45821641,"amlodipine besylate and atorvastatin calcium 10mg/1 / 2.5mg/1 ORAL TABLET, FILM COATED",435980323,NDC,ND,
45860108,amlodipine 2.5 MG / atorvastatin 10 MG Oral Tablet,43598032305,NDC,ND,
45864343,amlodipine 2.5 MG / atorvastatin 10 MG Oral Tablet,43598032330,NDC,ND,
45874884,amlodipine 2.5 MG / atorvastatin 10 MG Oral Tablet,43598032360,NDC,ND,
45874883,amlodipine 2.5 MG / atorvastatin 10 MG Oral Tablet,43598032390,NDC,ND,
45068190,Amlodipine 5 MG Oral Tablet,43683013330,NDC,ND,
45375083,Nifedipine 10 MG Oral Capsule,43806017140,NDC,ND,
44915063,Nifedipine 10 MG Oral Capsule,43806017141,NDC,ND,
44863748,Nifedipine 10 MG Oral Capsule,43806017160,NDC,ND,
45238701,Nifedipine 10 MG Oral Capsule,43806017181,NDC,ND,
44932140,Amlodipine 10 MG / atorvastatin 80 MG Oral Tablet,43869415600,NDC,ND,
45102096,Nifedipine 30 MG 24 Hour Extended Release Tablet,44514070118,NDC,ND,
45051061,Nifedipine 60 MG 24 Hour Extended Release Tablet,44514076118,NDC,ND,
45034061,Verapamil hydrochloride 240 MG Extended Release Tablet,44514090518,NDC,ND,
45255894,Amlodipine 2.5 MG Oral Tablet,45541124101,NDC,ND,
44915130,Amlodipine 2.5 MG Oral Tablet,45541124102,NDC,ND,
44965737,Amlodipine 2.5 MG Oral Tablet,45541124103,NDC,ND,
44863802,Amlodipine 2.5 MG Oral Tablet,45541124104,NDC,ND,
44932183,Amlodipine 5 MG Oral Tablet,45541124201,NDC,ND,
45221660,Amlodipine 5 MG Oral Tablet,45541124202,NDC,ND,
45034090,Amlodipine 5 MG Oral Tablet,45541124203,NDC,ND,
44846601,Amlodipine 5 MG Oral Tablet,45541124204,NDC,ND,
44846602,Amlodipine 10 MG Oral Tablet,45541124301,NDC,ND,
45204430,Amlodipine 10 MG Oral Tablet,45541124302,NDC,ND,
45341094,Amlodipine 10 MG Oral Tablet,45541124303,NDC,ND,
45153107,Amlodipine 10 MG Oral Tablet,45541124304,NDC,ND,
46367399,"felodipine 10mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE",458650445,NDC,ND,
46329874,24 HR Felodipine 10 MG Extended Release Oral Tablet,45865044549,NDC,ND,
46330312,24 HR Felodipine 10 MG Extended Release Oral Tablet,45865044560,NDC,ND,
46367400,"felodipine 5mg/1 ORAL TABLET, EXTENDED RELEASE",458650446,NDC,ND,
46331297,24 HR Felodipine 5 MG Extended Release Oral Tablet,45865044649,NDC,ND,
46367424,amlodipine besylate 5mg/1 ORAL TABLET,458650617,NDC,ND,
46365403,amlodipine 5 MG Oral Tablet,45865061790,NDC,ND,
1582891,amlodipine besylate 10mg/1 ORAL TABLET,458650810,NDC,ND,
1583118,amlodipine 10 MG Oral Tablet,45865081049,NDC,ND,
1582904,amlodipine and valsartan 5mg/1 / 160mg/1 ORAL TABLET,458650880,NDC,ND,
1583111,amlodipine 5 MG / valsartan 160 MG Oral Tablet,45865088030,NDC,ND,
1583112,amlodipine 5 MG / valsartan 160 MG Oral Tablet,45865088049,NDC,ND,
1582906,amlodipine and valsartan 10mg/1 / 320mg/1 ORAL TABLET,458650882,NDC,ND,
1583105,amlodipine 10 MG / valsartan 320 MG Oral Tablet,45865088230,NDC,ND,
1583110,amlodipine 10 MG / valsartan 320 MG Oral Tablet,45865088249,NDC,ND,
1582909,amlodipine and valsartan 10mg/1 / 160mg/1 ORAL TABLET,458650889,NDC,ND,
1583099,amlodipine 10 MG / valsartan 160 MG Oral Tablet,45865088949,NDC,ND,
1582910,"amlodipine and valsartan 5mg/1 / 320mg/1 ORAL TABLET, FILM COATED",458650890,NDC,ND,
1583113,amlodipine 5 MG / valsartan 320 MG Oral Tablet,45865089049,NDC,ND,
36466490,"amlodipine and olmesartan medoxomil 10mg/1 / 40mg/1 ORAL TABLET, FILM COATED",458650901,NDC,ND,
36466962,amlodipine 10 MG / olmesartan medoxomil 40 MG Oral Tablet,45865090130,NDC,ND,
1582918,"amlodipine and olmesartan medoxomil 5mg/1 / 20mg/1 ORAL TABLET, FILM COATED",458650923,NDC,ND,
1583108,amlodipine 5 MG / olmesartan medoxomil 20 MG Oral Tablet,45865092330,NDC,ND,
1582919,"amlodipine and olmesartan medoxomil 5mg/1 / 40mg/1 ORAL TABLET, FILM COATED",458650935,NDC,ND,
1583109,amlodipine 5 MG / olmesartan medoxomil 40 MG Oral Tablet,45865093530,NDC,ND,
42654263,"amlodipine and olmesartan medoxomil 10mg/1 / 40mg/1 ORAL TABLET, FILM COATED",458650947,NDC,ND,
42654665,amlodipine 10 MG / olmesartan medoxomil 40 MG Oral Tablet,45865094730,NDC,ND,
45341136,24 HR Verapamil hydrochloride 300 MG Extended Release Capsule,45868598400,NDC,ND,
45822472,"nifedipine 90mg/1 ORAL TABLET, EXTENDED RELEASE",459630152,NDC,ND,
45170380,24 HR nifedipine 90 MG Extended Release Oral Tablet,45963015202,NDC,ND,
45290154,24 HR Nifedipine 90 MG Extended Release Oral Tablet,45963015250,NDC,ND,
45255965,Nicardipine hydrochloride 20 MG Oral Capsule,46193055901,NDC,ND,
45204525,Nicardipine hydrochloride 20 MG Oral Capsule,46193055905,NDC,ND,
44965810,Nicardipine hydrochloride 20 MG Oral Capsule,46193055910,NDC,ND,
45102193,Verapamil hydrochloride 80 MG Oral Tablet,46193070301,NDC,ND,
44932265,Verapamil hydrochloride 80 MG Oral Tablet,46193070302,NDC,ND,
45290188,Verapamil hydrochloride 80 MG Oral Tablet,46193070305,NDC,ND,
45238851,Verapamil hydrochloride 80 MG Oral Tablet,46193070310,NDC,ND,
45136125,Verapamil hydrochloride 120 MG Oral Tablet,46193070401,NDC,ND,
45324126,Verapamil hydrochloride 120 MG Oral Tablet,46193070402,NDC,ND,
45187283,Verapamil hydrochloride 120 MG Oral Tablet,46193070405,NDC,ND,
45238852,Verapamil hydrochloride 120 MG Oral Tablet,46193070410,NDC,ND,
44475898,telmisartan and amlodipine 5mg/1 / 40mg/1 ORAL TABLET,467080184,NDC,ND,
44439503,amlodipine 5 MG / telmisartan 40 MG Oral Tablet,46708018408,NDC,ND,
44475899,telmisartan and amlodipine 10mg/1 / 40mg/1 ORAL TABLET,467080185,NDC,ND,
44417725,amlodipine 10 MG / telmisartan 40 MG Oral Tablet,46708018508,NDC,ND,
44475900,telmisartan and amlodipine 5mg/1 / 80mg/1 ORAL TABLET,467080186,NDC,ND,
44451800,amlodipine 5 MG / telmisartan 80 MG Oral Tablet,46708018606,NDC,ND,
44475901,telmisartan and amlodipine 10mg/1 / 80mg/1 ORAL TABLET,467080187,NDC,ND,
44435445,amlodipine 10 MG / telmisartan 80 MG Oral Tablet,46708018706,NDC,ND,
44475903,"amlodipine besylate and olmesartran medoxomil 5mg/1 / 20mg/1 ORAL TABLET, FILM COATED",467080212,NDC,ND,
44428639,amlodipine 5 MG / olmesartan medoxomil 20 MG Oral Tablet,46708021230,NDC,ND,
44449091,amlodipine 5 MG / olmesartan medoxomil 20 MG Oral Tablet,46708021290,NDC,ND,
44417726,amlodipine 5 MG / olmesartan medoxomil 20 MG Oral Tablet,46708021291,NDC,ND,
44475904,"amlodipine besylate and olmesartran medoxomil 5mg/1 / 40mg/1 ORAL TABLET, FILM COATED",467080213,NDC,ND,
44420472,amlodipine 5 MG / olmesartan medoxomil 40 MG Oral Tablet,46708021330,NDC,ND,
44443627,amlodipine 5 MG / olmesartan medoxomil 40 MG Oral Tablet,46708021390,NDC,ND,
44421828,amlodipine 5 MG / olmesartan medoxomil 40 MG Oral Tablet,46708021391,NDC,ND,
44475905,"amlodipine besylate and olmesartran medoxomil 10mg/1 / 20mg/1 ORAL TABLET, FILM COATED",467080214,NDC,ND,
44409457,amlodipine 10 MG / olmesartan medoxomil 20 MG Oral Tablet,46708021430,NDC,ND,
44425849,amlodipine 10 MG / olmesartan medoxomil 20 MG Oral Tablet,46708021490,NDC,ND,
44431331,amlodipine 10 MG / olmesartan medoxomil 20 MG Oral Tablet,46708021491,NDC,ND,
44475906,"amlodipine besylate and olmesartran medoxomil 10mg/1 / 40mg/1 ORAL TABLET, FILM COATED",467080215,NDC,ND,
44442208,amlodipine 10 MG / olmesartan medoxomil 40 MG Oral Tablet,46708021530,NDC,ND,
44444997,amlodipine 10 MG / olmesartan medoxomil 40 MG Oral Tablet,46708021590,NDC,ND,
44446381,amlodipine 10 MG / olmesartan medoxomil 40 MG Oral Tablet,46708021591,NDC,ND,
42835001,"amlodipine and valsartan 5mg/1 / 160mg/1 ORAL TABLET, FILM COATED",467080458,NDC,ND,
42824343,amlodipine 5 MG / valsartan 160 MG Oral Tablet,46708045810,NDC,ND,
42824344,amlodipine 5 MG / valsartan 160 MG Oral Tablet,46708045830,NDC,ND,
42824345,amlodipine 5 MG / valsartan 160 MG Oral Tablet,46708045831,NDC,ND,
42824346,amlodipine 5 MG / valsartan 160 MG Oral Tablet,46708045871,NDC,ND,
42824347,amlodipine 5 MG / valsartan 160 MG Oral Tablet,46708045890,NDC,ND,
42835002,"amlodipine and valsartan 10mg/1 / 160mg/1 ORAL TABLET, FILM COATED",467080459,NDC,ND,
42824348,amlodipine 10 MG / valsartan 160 MG Oral Tablet,46708045910,NDC,ND,
42824349,amlodipine 10 MG / valsartan 160 MG Oral Tablet,46708045930,NDC,ND,
42824350,amlodipine 10 MG / valsartan 160 MG Oral Tablet,46708045931,NDC,ND,
42824351,amlodipine 10 MG / valsartan 160 MG Oral Tablet,46708045971,NDC,ND,
42824352,amlodipine 10 MG / valsartan 160 MG Oral Tablet,46708045990,NDC,ND,
42835003,"amlodipine and valsartan 5mg/1 / 320mg/1 ORAL TABLET, FILM COATED",467080460,NDC,ND,
42824353,amlodipine 5 MG / valsartan 320 MG Oral Tablet,46708046010,NDC,ND,
42824354,amlodipine 5 MG / valsartan 320 MG Oral Tablet,46708046030,NDC,ND,
42824355,amlodipine 5 MG / valsartan 320 MG Oral Tablet,46708046031,NDC,ND,
42824356,amlodipine 5 MG / valsartan 320 MG Oral Tablet,46708046071,NDC,ND,
42824357,amlodipine 5 MG / valsartan 320 MG Oral Tablet,46708046090,NDC,ND,
42835004,"amlodipine and valsartan 10mg/1 / 320mg/1 ORAL TABLET, FILM COATED",467080461,NDC,ND,
42824358,amlodipine 10 MG / valsartan 320 MG Oral Tablet,46708046110,NDC,ND,
